,class_names,class_date,class_link
0,1. Physics Basics + Numericals,"19 Jul, 2024",https://us06web.zoom.us/rec/share/9VqP7SVqj00oR9FA_r32dCP4S8899L4YNipcViZShmG2ixWGgeDLwB-Ik_VcHWoy.TtpEr-OBzV4bMkno
